order_id,order_date,customer_id,product_id,category,price,quantity,discount_pct,revenue,sales_channel,country,returned,customer_age,customer_gender
ORD100253,26-02-2024,CUST3084,PROD1042,Tops,259.56,1,0,259.56,Website,India,0,20,F
ORD100254,14-02-2025,CUST3924,PROD7870,Tops,78.24,1,0,78.24,Marketplace,India,0,61,M
ORD100255,02-01-2021,CUST1914,PROD9450,Footwear,286.45,1,0,286.45,Website,Germany,0,53,F
ORD100256,25-01-2022,CUST1821,PROD5777,Dresses,94.65,1,0,94.65,Mobile App,India,0,30,M
ORD100257,24-01-2023,CUST4114,PROD5016,Tops,280.06,1,0,280.06,Mobile App,USA,1,39,F
ORD100258,08-09-2023,CUST2541,PROD6038,Tops,161.3,1,0,161.3,Website,Australia,0,23,F
ORD100259,19-04-2021,CUST4675,PROD9515,Dresses,269.2,1,0,269.2,Mobile App,India,0,43,F
ORD100260,08-03-2023,CUST1255,PROD8126,Outerwear,43.56,1,0,43.56,Store Pickup,India,0,38,F
ORD100261,10-07-2021,CUST1956,PROD2223,Footwear,45.15,1,0,45.15,Website,India,0,52,F
ORD100262,26-04-2024,CUST1850,PROD8404,Bottoms,83.18,1,25,62.39,Website,UK,0,31,M
ORD100263,02-11-2021,CUST1607,PROD2494,Activewear,290.68,1,10,261.61,Website,Australia,1,43,M
ORD100264,12-02-2023,CUST4064,PROD5093,Tops,35.06,1,0,35.06,Marketplace,Australia,0,43,F
ORD100265,14-07-2023,CUST4840,PROD2376,Dresses,81.35,1,0,81.35,Website,USA,0,23,M
ORD100266,25-08-2024,CUST4313,PROD6432,Tops,282.97,1,0,282.97,Website,UK,0,42,M
ORD100267,19-12-2020,CUST2449,PROD4517,Footwear,86.12,1,20,68.9,Mobile App,India,0,44,M
ORD100268,08-09-2022,CUST1249,PROD2437,Bottoms,45.48,1,0,45.48,Mobile App,USA,0,19,U
ORD100269,20-05-2024,CUST3921,PROD6883,Dresses,235.52,1,0,235.52,Website,India,1,56,F
ORD100270,08-01-2025,CUST4320,PROD5602,Tops,297.5,1,0,297.5,Store Pickup,Australia,0,60,F
ORD100271,28-12-2022,CUST4343,PROD1916,Activewear,284.6,1,0,284.6,Website,Australia,0,29,F
ORD100272,28-04-2023,CUST2302,PROD6878,Footwear,13.32,1,0,13.32,Mobile App,India,0,49,F
ORD100273,25-12-2020,CUST3008,PROD1621,Tops,73.62,1,0,73.62,Website,France,0,26,F
ORD100274,29-12-2020,CUST4763,PROD6301,Tops,48.58,1,0,48.58,Marketplace,France,0,41,M
ORD100275,18-09-2023,CUST2620,PROD2655,Bottoms,100.17,2,0,200.34,Website,USA,0,38,F
ORD100276,06-06-2025,CUST3301,PROD6846,Tops,178.74,1,0,178.74,Mobile App,India,0,62,M
ORD100277,12-03-2022,CUST4484,PROD1530,Tops,98.87,1,0,98.87,Mobile App,India,0,39,M
ORD100278,02-05-2021,CUST2420,PROD6234,Tops,266.17,1,0,266.17,Mobile App,France,0,34,F
ORD100279,20-11-2023,CUST1277,PROD6742,Bottoms,36.87,1,0,36.87,Mobile App,Australia,0,49,M
ORD100280,20-12-2021,CUST3236,PROD7149,Tops,146.45,1,0,146.45,Mobile App,India,0,20,F
ORD100281,14-10-2021,CUST2069,PROD2715,Tops,55.18,1,0,55.18,Mobile App,France,0,56,U
ORD100282,03-01-2025,CUST2977,PROD1507,Dresses,197.82,1,0,197.82,Website,India,0,44,M
ORD100283,18-01-2024,CUST4791,PROD9849,Bottoms,88.05,1,20,70.44,Mobile App,India,0,18,F
ORD100284,26-08-2021,CUST4374,PROD8869,Tops,12.59,1,0,12.59,Website,Germany,0,43,F
ORD100285,06-01-2025,CUST3707,PROD5341,Tops,165.52,1,0,165.52,Website,India,0,47,F
ORD100286,10-09-2024,CUST2100,PROD2009,Tops,210.46,1,0,210.46,Marketplace,India,0,32,F
ORD100287,17-09-2024,CUST2585,PROD9561,Dresses,162.98,1,0,162.98,Marketplace,India,0,63,F
ORD100288,15-03-2023,CUST4688,PROD9467,Accessories,204.87,1,30,143.41,Website,Australia,0,31,M
ORD100289,15-09-2020,CUST1174,PROD7936,Tops,206.52,1,0,206.52,Website,India,0,64,M
ORD100290,17-05-2020,CUST1356,PROD7358,Dresses,167.86,1,0,167.86,Store Pickup,India,0,55,F
ORD100291,09-05-2022,CUST1460,PROD7790,Tops,172.15,1,0,172.15,Website,India,0,36,M
ORD100292,07-12-2024,CUST2408,PROD7732,Bottoms,198.16,1,0,198.16,Website,India,0,61,M
ORD100293,20-03-2020,CUST2621,PROD6431,Outerwear,19.54,1,0,19.54,Website,India,0,37,F
ORD100294,03-10-2022,CUST4515,PROD2609,Footwear,72.25,1,0,72.25,Marketplace,India,0,56,M
ORD100295,19-01-2021,CUST2809,PROD4463,Footwear,125.12,1,0,125.12,Website,India,0,22,F
ORD100296,03-11-2022,CUST2652,PROD3222,Activewear,159.66,1,30,111.76,Website,India,1,21,M
ORD100297,14-12-2023,CUST1815,PROD5488,Bottoms,141.94,1,0,141.94,Mobile App,India,0,46,F
ORD100298,17-11-2024,CUST2943,PROD6730,Bottoms,252.11,1,0,252.11,Website,India,1,54,M
ORD100299,14-03-2021,CUST4510,PROD4626,Outerwear,204.92,1,0,204.92,Website,Germany,0,18,F
ORD100300,27-09-2020,CUST3651,PROD3837,Outerwear,7.5,1,0,7.5,Website,Australia,0,45,M
ORD100301,10-10-2024,CUST2428,PROD8520,Bottoms,142.68,1,0,142.68,Website,India,0,60,U
ORD100302,15-09-2024,CUST2532,PROD5631,Bottoms,36.89,1,0,36.89,Mobile App,France,0,63,U
ORD100303,27-08-2023,CUST2223,PROD4086,Tops,230.81,1,0,230.81,Marketplace,USA,0,61,F
ORD100304,22-02-2020,CUST3684,PROD9148,Footwear,81.53,1,0,81.53,Website,UK,0,30,F
ORD100305,31-12-2023,CUST1910,PROD9759,Outerwear,145.34,1,0,145.34,Website,India,0,53,F
ORD100306,18-07-2020,CUST2928,PROD3096,Activewear,218.93,1,0,218.93,Store Pickup,France,0,32,F
ORD100307,04-03-2024,CUST4569,PROD6031,Dresses,266.62,1,0,266.62,Website,India,0,58,F
ORD100308,17-04-2025,CUST3542,PROD2166,Dresses,62.39,1,0,62.39,Mobile App,India,0,27,F
ORD100309,14-02-2021,CUST2403,PROD7704,Footwear,268.39,2,30,375.75,Mobile App,UK,0,58,U
ORD100310,03-10-2021,CUST3598,PROD1950,Tops,85.69,1,30,59.98,Website,Germany,0,26,M
ORD100311,21-07-2023,CUST2758,PROD7609,Dresses,145.83,1,0,145.83,Mobile App,Australia,0,51,F
ORD100312,17-10-2023,CUST1016,PROD5076,Tops,263.71,1,20,210.97,Mobile App,India,0,37,M
ORD100313,22-07-2022,CUST3981,PROD9524,Dresses,104.66,1,0,104.66,Website,France,0,30,F
ORD100314,31-01-2025,CUST4760,PROD7609,Tops,71.17,2,0,142.34,Mobile App,India,0,59,M
ORD100315,07-02-2022,CUST4590,PROD5190,Activewear,188.82,1,0,188.82,Mobile App,India,0,44,F
ORD100316,10-09-2020,CUST3241,PROD5140,Dresses,50.17,1,0,50.17,Website,USA,0,35,M
ORD100317,06-12-2023,CUST1561,PROD7862,Accessories,35.95,1,0,35.95,Marketplace,India,0,34,M
ORD100318,15-06-2025,CUST1826,PROD6864,Activewear,92.13,1,0,92.13,Website,Australia,0,18,F
ORD100319,01-07-2020,CUST4714,PROD2809,Accessories,202.36,1,20,161.89,Website,UK,0,59,F
ORD100320,24-06-2025,CUST2212,PROD5327,Dresses,34.44,1,10,31,Website,USA,0,25,F
ORD100321,01-04-2024,CUST4646,PROD1751,Tops,45.83,1,0,45.83,Marketplace,Australia,0,64,F
ORD100322,27-07-2024,CUST2403,PROD3996,Tops,123.07,1,0,123.07,Mobile App,India,0,28,F
ORD100323,26-11-2023,CUST3975,PROD1960,Footwear,254.08,1,0,254.08,Website,India,0,57,F
ORD100324,04-01-2022,CUST3504,PROD1472,Accessories,264.59,1,0,264.59,Website,India,0,46,F
ORD100325,19-06-2021,CUST3682,PROD6148,Tops,261.16,1,0,261.16,Mobile App,India,0,39,F
ORD100326,10-11-2023,CUST3869,PROD2560,Dresses,219.36,1,0,219.36,Mobile App,India,0,57,F
ORD100327,10-08-2023,CUST4827,PROD3571,Dresses,143.44,1,30,100.41,Website,India,0,21,F
ORD100328,01-02-2023,CUST3635,PROD7203,Dresses,74.32,1,0,74.32,Website,France,0,25,U
ORD100329,06-03-2024,CUST3676,PROD1291,Tops,126.64,1,0,126.64,Marketplace,Australia,0,50,F
ORD100330,02-09-2023,CUST3750,PROD8474,Footwear,112.19,1,15,95.36,Website,UK,0,63,M
ORD100331,06-01-2024,CUST2853,PROD2868,Tops,199.38,1,0,199.38,Mobile App,Germany,0,41,M
ORD100332,03-04-2020,CUST4673,PROD3689,Dresses,247.44,1,0,247.44,Website,India,0,43,F
ORD100333,15-08-2024,CUST4200,PROD4122,Activewear,36.79,1,0,36.79,Marketplace,India,0,46,F
ORD100334,21-04-2023,CUST4916,PROD9260,Tops,152.15,1,15,129.33,Marketplace,India,0,29,M
ORD100335,21-12-2020,CUST3992,PROD3103,Tops,198.97,1,0,198.97,Marketplace,India,0,62,M
ORD100336,14-07-2021,CUST2629,PROD6617,Footwear,138.59,1,0,138.59,Mobile App,UK,0,62,F
ORD100337,04-10-2021,CUST3915,PROD4560,Tops,189.13,1,0,189.13,Mobile App,Australia,0,29,F
ORD100338,22-11-2023,CUST3608,PROD6281,Activewear,229.43,1,0,229.43,Store Pickup,UK,0,52,F
ORD100339,01-10-2024,CUST2730,PROD1209,Dresses,12.46,1,0,12.46,Website,UK,0,36,M
ORD100340,26-10-2020,CUST4438,PROD2016,Outerwear,92.07,1,30,64.45,Website,USA,0,53,M
ORD100341,29-02-2024,CUST3650,PROD7371,Tops,236.37,1,0,236.37,Mobile App,Australia,0,61,F
ORD100342,04-02-2023,CUST1220,PROD1212,Activewear,64.91,1,0,64.91,Website,India,0,63,M
ORD100343,26-03-2024,CUST3410,PROD9955,Activewear,62.96,1,15,53.52,Website,USA,0,29,M
ORD100344,01-09-2020,CUST2545,PROD1665,Dresses,169.2,1,0,169.2,Website,India,0,27,F
ORD100345,16-03-2025,CUST2321,PROD1833,Activewear,189.48,1,0,189.48,Marketplace,India,0,63,F
ORD100346,26-03-2021,CUST4919,PROD4012,Dresses,236.95,1,0,236.95,Website,India,0,60,F
ORD100347,08-01-2022,CUST2202,PROD4579,Footwear,187.39,1,0,187.39,Marketplace,USA,0,40,F
ORD100348,26-01-2025,CUST3630,PROD4994,Footwear,206.35,1,0,206.35,Store Pickup,India,0,36,F
ORD100349,24-11-2022,CUST4367,PROD7143,Dresses,155.08,1,0,155.08,Mobile App,India,0,24,F
ORD100350,12-05-2025,CUST4167,PROD9814,Dresses,189.95,1,0,189.95,Website,USA,0,31,F
ORD100351,10-12-2023,CUST4598,PROD8130,Outerwear,282.23,1,15,239.9,Mobile App,India,0,29,M
ORD100352,16-02-2023,CUST1288,PROD4729,Footwear,125.25,1,0,125.25,Website,India,0,18,M
ORD100353,20-06-2023,CUST1259,PROD1745,Activewear,26.41,1,30,18.49,Mobile App,USA,0,46,F
ORD100354,10-08-2024,CUST3706,PROD1504,Dresses,162.37,1,0,162.37,Marketplace,India,0,27,F
ORD100355,21-12-2024,CUST4744,PROD7113,Footwear,8.29,1,0,8.29,Website,India,0,23,F
ORD100356,12-03-2024,CUST4036,PROD6633,Tops,272.16,1,5,258.55,Website,Germany,0,29,M
ORD100357,07-03-2023,CUST4490,PROD1891,Accessories,280.05,2,0,560.1,Mobile App,India,0,24,F
ORD100358,04-04-2023,CUST2995,PROD6420,Bottoms,203.03,1,0,203.03,Website,India,0,39,M
ORD100359,18-09-2021,CUST3840,PROD3496,Dresses,112.53,1,0,112.53,Website,India,0,65,M
ORD100360,20-07-2021,CUST4441,PROD6889,Tops,221.23,1,0,221.23,Website,India,0,29,M
ORD100361,16-06-2020,CUST4447,PROD5597,Accessories,46.3,1,0,46.3,Marketplace,India,0,19,M
ORD100362,17-07-2023,CUST1127,PROD7637,Activewear,67.76,1,0,67.76,Marketplace,India,0,27,F
ORD100363,02-04-2021,CUST4651,PROD5767,Tops,152.83,1,0,152.83,Website,India,0,57,M
ORD100364,30-03-2024,CUST3105,PROD3299,Dresses,57.85,1,0,57.85,Store Pickup,UK,0,40,F
ORD100365,08-04-2024,CUST2997,PROD4796,Tops,113.98,1,30,79.79,Website,India,0,20,F
ORD100366,21-08-2023,CUST2327,PROD2691,Activewear,158.81,1,0,158.81,Website,India,0,59,F
ORD100367,18-04-2023,CUST3676,PROD2275,Dresses,116.02,1,0,116.02,Website,France,0,48,M
ORD100368,14-01-2020,CUST3055,PROD3276,Dresses,72.85,1,0,72.85,Website,India,0,25,M
ORD100369,29-04-2022,CUST4322,PROD6410,Activewear,147.05,1,5,139.7,Mobile App,India,0,26,F
ORD100370,25-11-2020,CUST1551,PROD9399,Tops,173.82,1,0,173.82,Website,Australia,0,54,M
ORD100371,04-12-2024,CUST3947,PROD5644,Footwear,68.9,1,0,68.9,Website,India,0,27,M
ORD100372,07-08-2024,CUST4143,PROD3979,Outerwear,155.69,1,0,155.69,Store Pickup,India,0,42,F
ORD100373,10-08-2020,CUST1067,PROD4315,Dresses,273.26,1,0,273.26,Mobile App,India,0,56,F
ORD100374,24-05-2024,CUST3176,PROD9246,Activewear,32.49,1,0,32.49,Mobile App,India,0,61,M
ORD100375,05-12-2022,CUST2723,PROD7068,Accessories,210.8,1,0,210.8,Website,UK,0,65,M
ORD100376,10-09-2024,CUST3853,PROD2600,Dresses,80.08,1,0,80.08,Website,India,0,34,F
ORD100377,23-12-2023,CUST4045,PROD1116,Dresses,39.76,1,0,39.76,Mobile App,India,0,27,F
ORD100378,13-04-2023,CUST2038,PROD5281,Accessories,129.95,1,0,129.95,Mobile App,UK,0,53,F
ORD100379,28-01-2022,CUST3290,PROD8925,Bottoms,95.46,1,0,95.46,Mobile App,France,0,65,F
ORD100380,22-05-2024,CUST3864,PROD3650,Tops,154.96,1,0,154.96,Mobile App,USA,0,42,U
ORD100381,11-01-2020,CUST4294,PROD2492,Accessories,144.14,1,10,129.73,Website,India,1,42,M
ORD100382,31-03-2022,CUST3514,PROD9536,Bottoms,289.24,1,0,289.24,Website,India,1,60,M
ORD100383,27-11-2022,CUST2171,PROD4190,Tops,181.86,1,5,172.77,Mobile App,India,0,28,F
ORD100384,19-07-2021,CUST4193,PROD7544,Bottoms,121.57,1,0,121.57,Mobile App,India,0,36,M
ORD100385,19-02-2023,CUST4747,PROD6703,Bottoms,245.58,1,0,245.58,Website,India,1,29,F
ORD100386,06-08-2020,CUST3288,PROD2185,Dresses,105.29,1,0,105.29,Website,India,0,34,M
ORD100387,01-06-2025,CUST2544,PROD8923,Activewear,228.45,2,0,456.9,Website,India,1,25,F
ORD100388,22-02-2022,CUST3595,PROD4610,Outerwear,72.83,1,0,72.83,Mobile App,India,0,33,F
ORD100389,28-03-2022,CUST3759,PROD6603,Tops,279.76,1,0,279.76,Marketplace,India,0,61,M
ORD100390,24-01-2021,CUST3043,PROD4271,Tops,76.41,1,30,53.49,Website,USA,0,24,F
ORD100391,09-06-2020,CUST3768,PROD9071,Outerwear,230.45,1,15,195.88,Website,India,0,54,M
ORD100392,02-10-2022,CUST1749,PROD9374,Bottoms,70.52,1,30,49.36,Website,Australia,1,40,F
ORD100393,06-11-2023,CUST4178,PROD3863,Dresses,40.51,1,0,40.51,Website,USA,0,24,F
ORD100394,08-06-2023,CUST4530,PROD5254,Tops,82.54,1,0,82.54,Website,India,0,44,M
ORD100395,01-02-2022,CUST2495,PROD7563,Bottoms,58.07,1,0,58.07,Website,India,0,33,F
ORD100396,19-10-2024,CUST2560,PROD4212,Tops,287.95,1,0,287.95,Website,India,0,58,F
ORD100397,15-01-2024,CUST2293,PROD8972,Bottoms,170.83,1,0,170.83,Mobile App,India,0,48,M
ORD100398,16-07-2020,CUST2842,PROD6483,Bottoms,111.29,1,0,111.29,Website,India,0,61,U
ORD100399,11-02-2021,CUST3362,PROD9821,Tops,235.19,1,0,235.19,Website,UK,0,42,M
ORD100400,07-08-2022,CUST3587,PROD3373,Accessories,193.97,1,0,193.97,Mobile App,India,0,23,F
ORD100401,12-04-2021,CUST2284,PROD6191,Outerwear,214.58,1,0,214.58,Marketplace,Germany,0,65,F
ORD100402,31-05-2025,CUST2844,PROD7782,Tops,256.99,1,10,231.29,Store Pickup,UK,0,28,F
ORD100403,14-07-2020,CUST1261,PROD8752,Dresses,12.78,1,0,12.78,Website,India,0,59,M
ORD100404,09-03-2022,CUST2267,PROD4757,Tops,88.83,1,30,62.18,Website,India,0,38,M
ORD100405,14-08-2022,CUST4993,PROD9856,Footwear,166.82,1,0,166.82,Mobile App,India,0,65,M
ORD100406,01-03-2023,CUST2781,PROD9576,Outerwear,162.47,1,0,162.47,Website,India,0,44,F
ORD100407,13-09-2021,CUST1043,PROD1001,Dresses,228.7,1,0,228.7,Mobile App,USA,0,48,F
ORD100408,17-04-2024,CUST2763,PROD5799,Dresses,240.05,1,20,192.04,Website,India,0,59,F
ORD100409,13-02-2022,CUST1903,PROD5308,Tops,189.47,1,0,189.47,Mobile App,USA,0,59,M
ORD100410,14-07-2024,CUST2101,PROD7765,Tops,25.2,1,15,21.42,Mobile App,India,0,30,F
ORD100411,07-11-2020,CUST1203,PROD9764,Tops,291.84,1,15,248.06,Mobile App,India,0,49,F
ORD100412,10-05-2022,CUST2276,PROD9165,Footwear,141.79,1,0,141.79,Marketplace,Australia,0,43,F
ORD100413,20-08-2022,CUST1743,PROD4148,Accessories,78.77,1,30,55.14,Mobile App,India,0,33,M
ORD100414,09-03-2020,CUST1815,PROD8550,Activewear,32.72,1,15,27.81,Mobile App,India,0,58,M
ORD100415,05-03-2024,CUST4839,PROD9534,Tops,146.96,1,0,146.96,Website,USA,0,33,M
ORD100416,26-10-2021,CUST1061,PROD3742,Activewear,177.49,1,0,177.49,Mobile App,USA,0,27,F
ORD100417,02-07-2020,CUST2018,PROD3583,Dresses,207.35,1,0,207.35,Marketplace,India,0,27,M
ORD100418,08-06-2024,CUST1439,PROD3061,Dresses,98.44,1,0,98.44,Website,France,0,19,M
ORD100419,03-01-2022,CUST3967,PROD3207,Bottoms,16.65,1,0,16.65,Mobile App,India,0,52,F
ORD100420,08-02-2024,CUST2918,PROD5510,Accessories,181.61,1,20,145.29,Website,India,0,41,F
ORD100421,08-05-2024,CUST3613,PROD9289,Bottoms,59.73,1,0,59.73,Marketplace,India,0,60,U
ORD100422,04-08-2024,CUST2587,PROD4110,Dresses,151.78,1,0,151.78,Website,USA,0,51,M
ORD100423,30-03-2020,CUST4420,PROD3126,Tops,14.23,1,0,14.23,Mobile App,Germany,0,51,M
ORD100424,23-04-2023,CUST2048,PROD1804,Bottoms,183.76,1,0,183.76,Website,India,0,23,F
ORD100425,01-08-2023,CUST1248,PROD6913,Dresses,281.78,1,0,281.78,Mobile App,Germany,0,20,M
ORD100426,04-09-2024,CUST2244,PROD2276,Footwear,288.37,1,0,288.37,Mobile App,India,0,33,F
ORD100427,24-04-2025,CUST1732,PROD7802,Activewear,231.05,1,0,231.05,Mobile App,India,0,29,F
ORD100428,30-10-2022,CUST2382,PROD3591,Dresses,181.98,1,0,181.98,Mobile App,Australia,0,44,M
ORD100429,31-05-2022,CUST4383,PROD6299,Outerwear,171.13,1,0,171.13,Store Pickup,India,0,46,U
ORD100430,01-01-2020,CUST3974,PROD1567,Footwear,180.75,1,0,180.75,Website,India,0,38,F
ORD100431,10-08-2024,CUST4863,PROD5521,Footwear,155.83,1,0,155.83,Website,India,0,34,F
ORD100432,07-04-2023,CUST2023,PROD4817,Bottoms,93.59,1,0,93.59,Website,India,0,48,F
ORD100433,18-08-2024,CUST4682,PROD2562,Dresses,93.62,1,0,93.62,Website,India,0,40,M
ORD100434,08-06-2022,CUST2706,PROD2974,Accessories,71.88,1,0,71.88,Website,UK,0,37,F
ORD100435,15-10-2021,CUST3211,PROD3450,Bottoms,210.84,1,0,210.84,Store Pickup,Australia,0,54,F
ORD100436,30-03-2021,CUST2769,PROD5747,Activewear,48.66,1,0,48.66,Mobile App,India,0,43,F
ORD100437,03-05-2024,CUST3858,PROD3136,Activewear,146.87,1,0,146.87,Mobile App,India,0,51,F
ORD100438,26-05-2020,CUST2090,PROD8046,Bottoms,277.62,1,0,277.62,Website,India,0,56,M
ORD100439,25-04-2024,CUST2248,PROD3773,Footwear,186.79,2,0,373.58,Website,India,0,30,M
ORD100440,15-11-2020,CUST4103,PROD2405,Tops,21.09,1,0,21.09,Marketplace,Germany,1,62,M
ORD100441,16-09-2021,CUST2843,PROD8719,Tops,66.66,1,20,53.33,Marketplace,India,0,27,M
ORD100442,30-09-2023,CUST1075,PROD7170,Dresses,200.74,1,10,180.67,Website,USA,0,47,M
ORD100443,18-01-2020,CUST1272,PROD7367,Outerwear,200.58,1,0,200.58,Website,India,0,42,F
ORD100444,18-02-2022,CUST3082,PROD2631,Footwear,147.98,1,5,140.58,Mobile App,India,0,19,F
ORD100445,03-03-2025,CUST3168,PROD5995,Bottoms,121.05,1,0,121.05,Website,USA,0,50,F
ORD100446,06-05-2020,CUST3563,PROD5221,Accessories,267.67,1,20,214.14,Store Pickup,India,0,43,M
ORD100447,28-06-2020,CUST3989,PROD7262,Dresses,205.01,1,0,205.01,Website,India,0,37,M
ORD100448,05-11-2021,CUST2839,PROD9883,Tops,197.48,1,0,197.48,Website,India,0,51,M
ORD100449,30-05-2022,CUST4723,PROD3378,Outerwear,171.63,1,20,137.3,Store Pickup,India,0,27,M
ORD100450,16-04-2024,CUST2305,PROD7783,Footwear,94.49,1,0,94.49,Mobile App,UK,0,30,F
ORD100451,13-01-2021,CUST1107,PROD5372,Outerwear,185.65,1,0,185.65,Website,USA,0,50,M
ORD100452,18-08-2022,CUST3916,PROD7126,Tops,119.3,1,5,113.33,Website,UK,1,35,U
ORD100453,31-03-2021,CUST4040,PROD4323,Activewear,24.51,1,0,24.51,Marketplace,India,0,47,M
ORD100454,25-05-2022,CUST2658,PROD1685,Outerwear,248.18,1,0,248.18,Store Pickup,India,0,59,M
ORD100455,30-05-2024,CUST1157,PROD9530,Tops,139.79,1,0,139.79,Website,India,0,20,F
ORD100456,23-11-2022,CUST4134,PROD1807,Tops,134.67,1,0,134.67,Website,India,0,21,M
ORD100457,24-01-2025,CUST1582,PROD8595,Accessories,138.25,1,30,96.77,Mobile App,France,0,43,F
ORD100458,12-07-2022,CUST1102,PROD3930,Dresses,269.5,1,0,269.5,Website,India,0,63,M
ORD100459,11-01-2024,CUST4003,PROD3024,Tops,213.34,1,25,160,Website,Germany,0,28,F
ORD100460,18-02-2022,CUST1179,PROD3799,Footwear,171.82,1,30,120.27,Website,UK,0,37,F
ORD100461,23-04-2024,CUST4936,PROD8311,Bottoms,58.31,1,0,58.31,Website,UK,1,49,M
ORD100462,18-01-2023,CUST4307,PROD1094,Outerwear,150.57,1,0,150.57,Website,India,0,18,F
ORD100463,25-01-2023,CUST2139,PROD4401,Tops,48.74,1,30,34.12,Website,India,0,39,M
ORD100464,10-04-2020,CUST1446,PROD7831,Footwear,52.59,1,0,52.59,Mobile App,India,0,47,M
ORD100465,07-01-2022,CUST4815,PROD1587,Tops,93.29,1,0,93.29,Website,India,0,36,F
ORD100466,06-09-2020,CUST3845,PROD5496,Bottoms,127.06,1,0,127.06,Website,UK,0,23,F
ORD100467,11-11-2023,CUST3477,PROD5705,Dresses,255.1,1,0,255.1,Mobile App,Australia,0,49,F
ORD100468,18-07-2023,CUST3038,PROD9069,Accessories,265.68,1,0,265.68,Website,India,0,25,M
ORD100469,28-02-2021,CUST4275,PROD7793,Dresses,103.47,1,0,103.47,Website,India,0,22,F
ORD100470,03-11-2022,CUST3252,PROD6307,Activewear,38.58,1,0,38.58,Mobile App,Australia,0,30,F
ORD100471,23-11-2021,CUST4777,PROD8849,Footwear,240.19,1,0,240.19,Mobile App,France,0,39,F
ORD100472,25-07-2024,CUST2695,PROD1917,Accessories,93.31,1,0,93.31,Mobile App,India,0,40,F
ORD100473,01-11-2020,CUST2148,PROD1510,Bottoms,115.7,1,20,92.56,Website,India,0,37,M
ORD100474,06-10-2021,CUST3907,PROD1518,Bottoms,30.61,1,0,30.61,Marketplace,India,0,29,F
ORD100475,26-05-2024,CUST1153,PROD4311,Footwear,135.91,1,0,135.91,Mobile App,India,0,64,M
ORD100476,27-09-2021,CUST4176,PROD6363,Tops,262.18,1,0,262.18,Mobile App,India,0,47,F
ORD100477,06-11-2024,CUST3139,PROD2897,Tops,280.04,1,0,280.04,Website,India,1,51,M
ORD100478,06-03-2024,CUST2279,PROD1368,Dresses,97.08,1,0,97.08,Website,India,0,46,M
ORD100479,12-07-2021,CUST1611,PROD3580,Bottoms,9.5,1,0,9.5,Website,India,0,27,M
ORD100480,04-07-2024,CUST2160,PROD5011,Tops,96.86,1,0,96.86,Website,India,0,21,F
ORD100481,20-04-2020,CUST1352,PROD7987,Bottoms,212.88,1,0,212.88,Mobile App,India,0,39,M
ORD100482,31-12-2023,CUST4106,PROD9740,Tops,277.22,1,0,277.22,Website,Germany,0,24,F
ORD100483,02-11-2023,CUST3639,PROD8625,Dresses,284.5,1,0,284.5,Website,India,0,60,F
ORD100484,28-10-2024,CUST4614,PROD6320,Dresses,13.93,1,0,13.93,Website,India,0,56,F
ORD100485,06-11-2022,CUST1421,PROD7646,Accessories,240.04,1,0,240.04,Marketplace,India,0,44,F
ORD100486,14-05-2021,CUST3244,PROD3605,Footwear,118.23,1,0,118.23,Mobile App,Germany,0,39,F
ORD100487,28-04-2021,CUST1708,PROD2276,Activewear,215.01,1,20,172.01,Website,India,0,29,F
ORD100488,11-04-2022,CUST1285,PROD2781,Outerwear,180.94,1,0,180.94,Mobile App,India,0,26,M
ORD100489,23-01-2025,CUST4092,PROD1003,Activewear,199.96,1,0,199.96,Mobile App,India,0,38,F
ORD100490,14-06-2024,CUST4740,PROD5989,Footwear,281.32,1,0,281.32,Store Pickup,India,0,50,F
ORD100491,18-09-2020,CUST4491,PROD5819,Tops,270.82,2,20,433.31,Marketplace,India,0,19,F
ORD100492,09-12-2023,CUST3417,PROD7459,Outerwear,214.97,1,0,214.97,Website,India,0,53,F
ORD100493,08-03-2025,CUST2475,PROD7835,Tops,299.25,1,0,299.25,Mobile App,India,0,60,F
ORD100494,05-10-2020,CUST1346,PROD3248,Outerwear,127.68,1,0,127.68,Mobile App,India,0,50,F
ORD100495,06-08-2024,CUST2843,PROD7303,Bottoms,59.81,1,0,59.81,Marketplace,India,0,44,M
ORD100496,26-03-2023,CUST2503,PROD1548,Footwear,172.6,1,15,146.71,Store Pickup,India,0,51,U
ORD100497,17-03-2024,CUST4190,PROD5578,Dresses,28.08,1,15,23.87,Mobile App,USA,0,61,M
ORD100498,22-06-2024,CUST3374,PROD6119,Outerwear,271.56,1,15,230.83,Mobile App,India,0,44,F
ORD100499,25-06-2025,CUST4269,PROD5827,Bottoms,15.42,1,0,15.42,Mobile App,India,0,48,F
ORD100500,19-03-2023,CUST1211,PROD5780,Accessories,189.17,1,20,151.34,Website,Germany,0,57,F
ORD100501,22-10-2024,CUST2052,PROD1232,Activewear,183.13,1,0,183.13,Mobile App,India,0,62,F
ORD100502,05-01-2021,CUST4274,PROD9640,Accessories,106.14,1,30,74.3,Website,India,0,42,F
ORD100503,20-06-2022,CUST3973,PROD3740,Tops,221.64,1,0,221.64,Marketplace,India,0,43,F
ORD100504,02-09-2022,CUST4056,PROD9724,Tops,206.64,1,0,206.64,Mobile App,India,0,46,F
ORD100505,08-10-2021,CUST4939,PROD9687,Outerwear,17.1,1,0,17.1,Store Pickup,India,0,35,F
